site_name,basin,subbasin,region,WaterYear,eventdays,eventid,mindate,maxdate,totalyieldevent_little,totalyieldevent_big,hysteresis,numdays,totalyield_site,propyield
Mitchell Brook,West Brook,West Brook,Mass,2021,9,17,2021-06-29,2021-07-07,10.720141508398164,17.245136669348785,-0.2916748234566686,337,1047.050043922655,0.010238423245021186
Mitchell Brook,West Brook,West Brook,Mass,2021,21,18,2021-07-06,2021-07-26,110.20124053284655,96.3132034281304,-0.3921471431393239,337,1047.050043922655,0.10524925830668992
Mitchell Brook,West Brook,West Brook,Mass,2021,11,19,2021-07-25,2021-08-04,31.934772699549594,30.52605492074921,0.22690459777463404,337,1047.050043922655,0.030499757757432074
Mitchell Brook,West Brook,West Brook,Mass,2021,5,20,2021-08-17,2021-08-21,8.324760590013828,6.563770376543472,0.002145316177552787,337,1047.050043922655,0.00795068071324084
Mitchell Brook,West Brook,West Brook,Mass,2021,10,21,2021-08-20,2021-08-29,36.16028511202912,41.79733466860636,-0.3277101524993539,337,1047.050043922655,0.034535393338563536
Mitchell Brook,West Brook,West Brook,Mass,2021,9,22,2021-08-31,2021-09-08,34.19213085113128,32.339055605941866,0.32426942108671436,337,1047.050043922655,0.03265567968750979
Mitchell Brook,West Brook,West Brook,Mass,2021,6,23,2021-09-07,2021-09-12,10.481891255763163,9.808294379328592,0.4051807146954459,337,1047.050043922655,0.010010878960946257
Mitchell Brook,West Brook,West Brook,Mass,2021,5,24,2021-09-14,2021-09-18,5.716886203063135,6.622761722048656,0,337,1047.050043922655,0.005459993279447718
Mitchell Brook,West Brook,West Brook,Mass,2021,6,25,2021-09-22,2021-09-27,6.156431322495512,10.626307703667143,0,337,1047.050043922655,0.0058797870820301345
Mitchell Brook,West Brook,West Brook,Mass,2024,9,1,2023-10-05,2023-10-13,28.14236621048528,22.224006229986315,-0.16351419967437444,364,1578.2982363495576,0.01783082915658304
Mitchell Brook,West Brook,West Brook,Mass,2024,8,2,2023-10-19,2023-10-26,21.80451753933233,23.714520893083964,0.10174947334332231,364,1578.2982363495576,0.013815207441252643
Mitchell Brook,West Brook,West Brook,Mass,2024,10,3,2023-10-28,2023-11-06,21.971376705690098,27.26579989249604,-0.7769823539832612,364,1578.2982363495576,0.01392092837695089
Mitchell Brook,West Brook,West Brook,Mass,2024,7,4,2023-11-20,2023-11-26,24.810782184214407,15.341682587714851,-0.03609487744878228,364,1578.2982363495576,0.015719958125024084
Mitchell Brook,West Brook,West Brook,Mass,2024,6,5,2023-11-25,2023-11-30,29.738446927608837,15.766420275352175,-0.34444128995764345,364,1578.2982363495576,0.018842096026408052
Mitchell Brook,West Brook,West Brook,Mass,2024,7,6,2023-12-01,2023-12-07,48.07279774377919,19.671647347795354,-0.2631113333768109,364,1578.2982363495576,0.030458627296553697
Mitchell Brook,West Brook,West Brook,Mass,2024,9,7,2023-12-08,2023-12-16,97.0403637688997,32.57895374432961,-0.21514462849736357,364,1578.2982363495576,0.06148417424158322
Mitchell Brook,West Brook,West Brook,Mass,2024,13,8,2023-12-15,2023-12-27,193.23999250999339,99.07793115414002,-1.1794306737467024,364,1578.2982363495576,0.12243566396990833
Mitchell Brook,West Brook,West Brook,Mass,2024,6,9,2023-12-26,2023-12-31,31.95605004291065,21.221153356398187,0,364,1578.2982363495576,0.020247155643297002
Mitchell Brook,West Brook,West Brook,Mass,2024,10,10,2024-01-08,2024-01-18,132.93440212387137,60.42286882277645,-0.49296590089435255,364,1578.2982363495576,0.08422641492100698
Mitchell Brook,West Brook,West Brook,Mass,2024,6,11,2024-01-19,2024-01-24,33.01039839945991,20.28909009741628,0.8923468940894708,364,1578.2982363495576,0.02091518424034331
Mitchell Brook,West Brook,West Brook,Mass,2024,10,12,2024-01-23,2024-02-01,90.60256757695862,43.60640259743201,-0.8578994935041638,364,1578.2982363495576,0.057405226395306055
Mitchell Brook,West Brook,West Brook,Mass,2024,6,13,2024-02-26,2024-03-02,16.894210628679815,15.129313743896187,-0.7956115729467251,364,1578.2982363495576,0.010704067355327215
Mitchell Brook,West Brook,West Brook,Mass,2024,17,14,2024-03-01,2024-03-17,165.35603403532727,95.99465016240241,-3.094717943400588,364,1578.2982363495576,0.10476856035636134
Mitchell Brook,West Brook,West Brook,Mass,2024,12,15,2024-03-21,2024-04-01,117.17265009907943,57.905904747888606,-0.09544524496831601,364,1578.2982363495576,0.07423986633228952
Mitchell Brook,West Brook,West Brook,Mass,2024,6,16,2024-04-01,2024-04-06,46.95881683281013,22.393114753767843,-0.24532331897978438,364,1578.2982363495576,0.029752815881883686
Mitchell Brook,West Brook,West Brook,Mass,2024,23,17,2024-04-05,2024-04-27,241.99814468203402,110.8054106405706,-1.1916173978870563,364,1578.2982363495576,0.15332852759295415
Mitchell Brook,West Brook,West Brook,Mass,2024,5,18,2024-04-26,2024-04-30,20.833038835873513,10.03246149224829,0.41938310448536464,364,1578.2982363495576,0.013199684543814863
Mitchell Brook,West Brook,West Brook,Mass,2024,5,19,2024-04-29,2024-05-03,16.213615606170194,9.37175842259023,0,364,1578.2982363495576,0.01027284655888017
Mitchell Brook,West Brook,West Brook,Mass,2024,9,20,2024-05-03,2024-05-11,19.296030743081317,16.836130007179513,0.5439924802273691,364,1578.2982363495576,0.012225845723372956
Mitchell Brook,West Brook,West Brook,Mass,2024,6,21,2024-05-14,2024-05-19,6.228942268949643,8.770046698437353,-0.9684458425266588,364,1578.2982363495576,0.003946619292534059
Mitchell Brook,West Brook,West Brook,Mass,2024,9,22,2024-05-25,2024-06-02,19.977745625767838,15.184372333034359,-1.1780040383065824,364,1578.2982363495576,0.012657776056301197
Mitchell Brook,West Brook,West Brook,Mass,2024,10,23,2024-06-17,2024-06-26,9.625796461530868,18.613735885069055,-0.9496453361693915,364,1578.2982363495576,0.006098845097739164
Mitchell Brook,West Brook,West Brook,Mass,2024,6,24,2024-07-04,2024-07-09,4.740928058896726,7.739664530280139,-0.5289618113500423,364,1578.2982363495576,0.0030038226931444895
Mitchell Brook,West Brook,West Brook,Mass,2024,8,25,2024-07-14,2024-07-21,3.072056430274818,17.575488204177816,-1.0453485194493386,364,1578.2982363495576,0.0019464359520417196
Mitchell Brook,West Brook,West Brook,Mass,2024,5,26,2024-08-01,2024-08-05,0.8648120216093059,4.683912833111609,-0.5245914978882308,364,1578.2982363495576,5.479395476038341e-4
Mitchell Brook,West Brook,West Brook,Mass,2024,31,27,2024-08-05,2024-09-04,12.81987934008149,45.66323417737942,-1.9259842411412693,364,1578.2982363495576,0.008122596252614817
Mitchell Brook,West Brook,West Brook,Mass,2024,7,28,2024-09-05,2024-09-11,0.29536312165678785,3.358573937428475,-0.04182103560651749,364,1578.2982363495576,1.871402469155212e-4
Mitchell Brook,West Brook,West Brook,Mass,2024,5,29,2024-09-24,2024-09-30,0.0761504920290486,2.2039166680736737,0.903421829158517,364,1578.2982363495576,4.824848072134763e-5
NicolaCreek,Flathead,Big Creek,Flat,2019,24,1,2018-10-26,2018-11-18,7.010754979857761,14.93979688423751,3.0137835004637408,335,96.95301460655543,0.07231085086222509
NicolaCreek,Flathead,Big Creek,Flat,2019,103,2,2019-03-21,2019-07-31,48.04233274196449,188.45792786272705,-4.906056981546107,335,96.95301460655543,0.49552180442170735
Obear Brook Lower,West Brook,West Brook,Mass,2021,14,1,2020-10-11,2020-10-24,10.127470446394218,9.895601570676263,0.7264940361872831,337,384.2821718878655,0.02635425525113728
Obear Brook Lower,West Brook,West Brook,Mass,2021,16,2,2020-10-25,2020-11-09,9.607296387826802,11.61932868633774,-0.43058298980091414,337,384.2821718878655,0.02500062998142478
Obear Brook Lower,West Brook,West Brook,Mass,2021,4,3,2020-11-12,2020-11-15,0.329263739983123,2.2495366419310163,0,337,384.2821718878655,8.56828039577134e-4
Obear Brook Lower,West Brook,West Brook,Mass,2021,6,4,2020-11-14,2020-11-19,2.1306426895419532,4.573795654835266,-0.09001414031303014,337,384.2821718878655,0.005544474465403199
Obear Brook Lower,West Brook,West Brook,Mass,2021,5,5,2020-11-21,2020-11-25,1.017028169377046,3.4962204102739047,0.34787608058780545,337,384.2821718878655,0.002646566101104002
Obear Brook Lower,West Brook,West Brook,Mass,2021,19,6,2020-11-24,2020-12-12,28.4028262216837,44.30250047439318,-0.5381496568489877,337,384.2821718878655,0.07391138153026708
Obear Brook Lower,West Brook,West Brook,Mass,2021,5,7,2020-12-11,2020-12-15,2.4731326685518824,7.118289024292201,0.4299686572206962,337,384.2821718878655,0.00643572054462508
Obear Brook Lower,West Brook,West Brook,Mass,2021,10,8,2020-12-14,2020-12-23,2.754186818719576,38.34044182200258,1.1941289019303063,337,384.2821718878655,0.007167094963549999
Obear Brook Lower,West Brook,West Brook,Mass,2021,17,9,2020-12-23,2021-01-08,49.22103872694821,86.39479187052545,-2.5157871594317203,337,384.2821718878655,0.12808566810461097
Obear Brook Lower,West Brook,West Brook,Mass,2021,6,10,2021-01-14,2021-01-19,10.402088935661327,11.294876286059228,0,337,384.2821718878655,0.027068882442708487
Obear Brook Lower,West Brook,West Brook,Mass,2021,9,11,2021-01-28,2021-02-05,3.0992859916310667,22.88864205601139,2.350604009455207,337,384.2821718878655,0.008065130829268463
Obear Brook Lower,West Brook,West Brook,Mass,2021,7,12,2021-02-14,2021-02-20,3.709263929175626,15.259094704007591,0.26207063612386056,337,384.2821718878655,0.009652448644580886
Obear Brook Lower,West Brook,West Brook,Mass,2021,8,13,2021-03-09,2021-03-16,6.418380546679472,15.495060086028328,0.12022425760378201,337,384.2821718878655,0.016702259475499092
Obear Brook Lower,West Brook,West Brook,Mass,2021,20,14,2021-03-16,2021-04-04,15.599638159161914,51.82586340448764,-0.5659980699183195,337,384.2821718878655,0.04059422814887683
Obear Brook Lower,West Brook,West Brook,Mass,2021,13,15,2021-04-13,2021-04-25,17.641366449307178,42.85524613133266,0.4412022745307772,337,384.2821718878655,0.045907324720895384
Obear Brook Lower,West Brook,West Brook,Mass,2021,19,16,2021-04-27,2021-05-15,45.922198018914685,81.41985506625494,-0.8728482836436056,337,384.2821718878655,0.11950124512233395
Obear Brook Lower,West Brook,West Brook,Mass,2021,6,17,2021-05-27,2021-06-01,6.495486589183253,14.079267793903911,0,337,384.2821718878655,0.016902909019361565
Obear Brook Lower,West Brook,West Brook,Mass,2021,7,18,2021-06-30,2021-07-06,6.129665671081162,15.644504827974794,0.0736809569002359,337,384.2821718878655,0.015950949899569668
Obear Brook Lower,West Brook,West Brook,Mass,2021,6,19,2021-07-06,2021-07-11,8.657965678731697,15.849008159059432,-0.25918817330912775,337,384.2821718878655,0.022530229899028763
Obear Brook Lower,West Brook,West Brook,Mass,2021,7,20,2021-07-10,2021-07-16,13.49546260278607,28.2804510351852,0,337,384.2821718878655,0.035118627899095145
Obear Brook Lower,West Brook,West Brook,Mass,2021,10,21,2021-07-15,2021-07-24,32.16412495966215,57.587351482160614,-0.3449040809204952,337,384.2821718878655,0.08369923798871347
Obear Brook Lower,West Brook,West Brook,Mass,2021,11,22,2021-07-25,2021-08-04,17.19985370705708,30.52605492074921,0.5335221694619527,337,384.2821718878655,0.044758396213280593
Obear Brook Lower,West Brook,West Brook,Mass,2021,5,23,2021-08-17,2021-08-21,5.737229236798952,6.563770376543472,0.002145316177552787,337,384.2821718878655,0.014929730433794598
Obear Brook Lower,West Brook,West Brook,Mass,2021,9,24,2021-08-20,2021-08-28,19.852758808697,40.16524077629627,0.3757348397450579,337,384.2821718878655,0.05166193037570862
Obear Brook Lower,West Brook,West Brook,Mass,2021,9,25,2021-08-31,2021-09-08,20.258073423084262,32.339055605941866,-0.8720179892696449,337,384.2821718878655,0.05271666214324306
Obear Brook Lower,West Brook,West Brook,Mass,2021,6,26,2021-09-07,2021-09-12,8.217149054325116,9.808294379328592,-0.18904482533749625,337,384.2821718878655,0.021383112867184743
Obear Brook Lower,West Brook,West Brook,Mass,2021,5,27,2021-09-14,2021-09-18,5.896466193503263,6.622761722048656,-0.24563117440433185,337,384.2821718878655,0.015344105516359648
Obear Brook Lower,West Brook,West Brook,Mass,2021,6,28,2021-09-22,2021-09-27,7.4971891746685735,10.626307703667143,0.11979713456125111,337,384.2821718878655,0.01950959405125948
Obear Brook Lower,West Brook,West Brook,Mass,2022,12,1,2021-10-02,2021-10-13,40.62700361274846,33.48348770874244,0.040442093851981456,336,635.0021482927967,0.0639793167975481
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,2,2021-10-15,2021-10-19,11.7906700040151,8.026755745072034,0,336,635.0021482927967,0.018567921440446014
Obear Brook Lower,West Brook,West Brook,Mass,2022,17,3,2021-10-23,2021-11-08,50.810535360103536,61.05604259786543,0.817375974815352,336,635.0021482927967,0.08001632041199806
Obear Brook Lower,West Brook,West Brook,Mass,2022,9,4,2021-11-10,2021-11-18,32.41403126548444,30.16424133498408,0.018946142570278324,336,635.0021482927967,0.05104554583418271
Obear Brook Lower,West Brook,West Brook,Mass,2022,6,5,2021-12-09,2021-12-14,12.674739665280567,13.304514789602496,0,336,635.0021482927967,0.019960152417368357
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,6,2021-12-14,2021-12-18,11.860281788366711,11.145431544112762,-0.21373672268220703,336,635.0021482927967,0.018677545926817852
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,7,2021-12-17,2021-12-21,14.836011539937228,12.215141275940097,0,336,635.0021482927967,0.023363718657998002
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,8,2021-12-20,2021-12-24,13.599184161469971,11.45611929710673,0,336,635.0021482927967,0.02141596559638637
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,9,2021-12-24,2021-12-28,14.466024906108414,11.849394933807957,-0.22516646201050927,336,635.0021482927967,0.022781064512931683
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,10,2021-12-31,2022-01-04,13.95399646529199,11.412858977069597,0,336,635.0021482927967,0.02197472323960999
Obear Brook Lower,West Brook,West Brook,Mass,2022,6,11,2022-01-09,2022-02-10,11.574006963904461,16.423190588643223,-1.0898596650296677,336,635.0021482927967,0.018226720956804915
Obear Brook Lower,West Brook,West Brook,Mass,2022,12,12,2022-02-16,2022-03-01,43.95024717129787,57.47330154751725,-0.48840174014440746,336,635.0021482927967,0.06921275351502056
Obear Brook Lower,West Brook,West Brook,Mass,2022,11,13,2022-03-04,2022-03-14,38.821865755984525,45.317151617082345,-0.8315334889483477,336,635.0021482927967,0.061136589632581735
Obear Brook Lower,West Brook,West Brook,Mass,2022,11,14,2022-03-13,2022-03-23,42.582177143144115,49.83982143914645,0.16620100255766815,336,635.0021482927967,0.06705831981454913
Obear Brook Lower,West Brook,West Brook,Mass,2022,8,15,2022-03-22,2022-03-29,33.41235407474378,39.35902572105876,0,336,635.0021482927967,0.05261770241970503
Obear Brook Lower,West Brook,West Brook,Mass,2022,6,16,2022-03-30,2022-04-04,21.85705610964078,26.85286047395975,0.10405704871594156,336,635.0021482927967,0.0344204443534616
Obear Brook Lower,West Brook,West Brook,Mass,2022,39,17,2022-04-06,2022-05-14,116.24125275465119,116.11069897967015,-2.2438129405362117,336,635.0021482927967,0.18305647164685315
Obear Brook Lower,West Brook,West Brook,Mass,2022,14,18,2022-05-14,2022-05-27,14.477684879987308,14.873684580040392,0.7957072813850242,336,635.0021482927967,0.022799426614398963
Obear Brook Lower,West Brook,West Brook,Mass,2022,6,19,2022-05-26,2022-05-31,4.791553146382308,4.845155844159112,0.39589921498399233,336,635.0021482927967,0.007545727458189548
Obear Brook Lower,West Brook,West Brook,Mass,2022,8,20,2022-05-30,2022-06-06,4.350388463053969,5.403607248274853,0.7020945910509871,336,635.0021482927967,0.006850982275808024
Obear Brook Lower,West Brook,West Brook,Mass,2022,16,21,2022-06-06,2022-06-21,9.409946979189982,10.336856835055041,1.1316592694721361,336,635.0021482927967,0.01481876400652915
Obear Brook Lower,West Brook,West Brook,Mass,2022,11,22,2022-06-20,2022-06-30,2.931526268507245,3.3967216741884942,0.5711385913572202,336,635.0021482927967,0.004616561182334034
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,23,2022-07-01,2022-07-05,0.9434137074252167,1.1597698526319173,0.29386831604800795,336,635.0021482927967,0.0014856858515543364
Obear Brook Lower,West Brook,West Brook,Mass,2022,6,24,2022-07-04,2022-07-09,0.9578581526781762,1.426410734315349,0,336,635.0021482927967,0.001508432932476493
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,25,2022-07-12,2022-07-16,0.7018608157251243,0.933636361528712,0,336,635.0021482927967,0.001105288883844058
Obear Brook Lower,West Brook,West Brook,Mass,2022,8,26,2022-07-17,2022-07-24,0.8642303027252585,1.711142295287037,0.21189683791315456,336,635.0021482927967,0.0013609879983063704
Obear Brook Lower,West Brook,West Brook,Mass,2022,5,27,2022-07-27,2022-07-31,0.23737618463899568,0.7291330304440741,0,336,635.0021482927967,3.7381949852796805e-4
Obear Brook Lower,West Brook,West Brook,Mass,2022,8,28,2022-09-04,2022-09-11,3.099986786638145,3.2240736696766557,0.3233106833318817,336,635.0021482927967,0.004881852439353882
Obear Brook Lower,West Brook,West Brook,Mass,2022,7,29,2022-09-11,2022-09-17,1.2573628548509852,1.584507540269242,0,336,635.0021482927967,0.0019800922850913266
Obear Brook Lower,West Brook,West Brook,Mass,2022,12,30,2022-09-18,2022-09-29,4.072637443491039,3.3668327257992012,0.21330002205604168,336,635.0021482927967,0.00641358057518439
Obear Brook Lower,West Brook,West Brook,Mass,2023,8,1,2022-10-03,2022-10-10,2.747055039975474,2.521290106891564,0.565779245125623,365,879.9161147777804,0.003121951051742282
Obear Brook Lower,West Brook,West Brook,Mass,2023,11,2,2022-10-12,2022-10-22,9.016640397603377,7.010138224199364,0.08548300321345827,365,879.9161147777804,0.010247159071385454
Obear Brook Lower,West Brook,West Brook,Mass,2023,9,3,2022-10-22,2022-10-30,4.93634565783366,4.620988731239413,0.49971859117613565,365,879.9161147777804,0.005610018472136194
