site_name,agneventid,eventlen,mindate,isevent,n_little,n_big,yield_little_cumul,yield_big_cumul,yield_little_cumul_log,yield_big_cumul_log,yield_little_mean,yield_big_mean,yield_little_mean_log,yield_big_mean_log,yield_little_q10_log,yield_little_q50_log,yield_little_q90_log,yield_big_q10_log,yield_big_q50_log,yield_big_q90_log,site_name_cd
NF Spread Creek Upper,2022_10,5,2021-10-08,1,5,5,7.105261234684084,1.8886137246044994,1.9608355285978605,0.6358430808989501,1.421052246936817,0.37772274492089986,0.34979341131294034,-0.9764197280007231,0.28759851944072823,0.33764161638834256,0.41424948949581375,-1.0445962899420582,-1.0265290704417116,-0.884429706363052,8
NF Spread Creek Upper,2022_11,2,2021-10-13,2,2,2,2.5640743741385643,0.6784714470072739,0.9415975457120496,-0.3879128831169906,1.2820371870692822,0.33923572350363695,0.24844127533203916,-1.0811236921259129,0.24503026302825517,0.24844127533203916,0.2518522876358231,-1.0901484437623363,-1.0811236921259129,-1.0720989404894894,8
NF Spread Creek Upper,2022_2,3,2021-07-30,1,3,3,5.970863229387463,1.2429959951610146,1.7868915114889918,0.21752459060947746,1.9902877431291546,0.4143319983870048,0.686361080100965,-0.8836094984710119,0.6228717070228587,0.7151157554954503,0.7383485830212771,-0.949602563883412,-0.8972735447989509,-0.8121508145274362,8
NF Spread Creek Upper,2022_3,3,2021-08-02,2,3,3,5.342701566918247,1.1226720703488766,1.6757314364499842,0.11571162095651218,1.7809005223060825,0.3742240234496256,0.5766288545383813,-0.9851684908414202,0.546458579844222,0.5743524554082665,0.6077096888845864,-1.03958717713168,-1.0190593043892233,-0.9171934791320393,8
NF Spread Creek Upper,2022_4,4,2021-08-05,1,4,4,7.1701062526771455,1.5480033675844924,1.9699204735640912,0.43696595060734766,1.7925265631692864,0.3870008418961231,0.5816520069201706,-0.9540527689731748,0.5296017588059021,0.560476879383363,0.6506423570638853,-1.0576260649376936,-0.9480049652565604,-0.8553177159819476,8
NF Spread Creek Upper,2022_5,9,2021-08-09,2,9,9,14.489759187409124,2.8723785262980277,2.6734421369680668,1.0551404413515606,1.6099732430454583,0.31915316958866974,0.4757714288299253,-1.142476965000408,0.43884704113386214,0.4685525346511639,0.5201432973112725,-1.1695698986458214,-1.1512439705149915,-1.1057835776822738,8
NF Spread Creek Upper,2022_6,8,2021-08-18,1,8,8,15.368997927733153,4.155660584396963,2.732352358790964,1.4244714010850015,1.921124740966644,0.5194575730496204,0.6475726901470085,-0.704006742969571,0.5476129480471608,0.6176936695143218,0.7921665434620504,-0.9894198436554175,-0.7979974824985578,-0.3992990026330033,8
NF Spread Creek Upper,2022_7,24,2021-08-26,2,24,24,36.38618037622258,7.734435425601489,3.5941890425597074,2.045682491781521,1.5160908490092744,0.3222681427333953,0.4147938988191396,-1.13310122493909,0.3521298222386011,0.4038001443565721,0.48013203332789867,-1.1760852476655521,-1.1395849483381026,-1.0763428305777567,8
NF Spread Creek Upper,2022_8,3,2021-09-19,1,3,3,4.533823975774277,1.0534935886244994,1.5115657281676664,0.05211186845763602,1.5112746585914256,0.35116452954149985,0.4127932907034305,-1.0478418444809705,0.394515501191346,0.4194953601402255,0.4283902524407971,-1.0987178319997848,-1.0472812145503931,-0.9971901089343873,8
NF Spread Creek Upper,2022_9,16,2021-09-22,2,16,16,21.79749377267684,5.010965475596302,3.081794998630004,1.611628606230505,1.3623433607923026,0.31318534222476885,0.30877666278110893,-1.1611702283994143,0.27586031949948775,0.30673939578145937,0.34579807075985197,-1.1777396534508497,-1.1692695983982002,-1.1319566508741206,8
NF Spread Creek Upper,2023_1,34,2022-06-29,2,34,34,174.85875457218313,42.873995864442406,5.163978531299056,3.7582654851405355,5.142904546240681,1.260999878365953,1.5566153750006582,0.0889850707414632,1.056119829824696,1.5385942856252117,2.1317904470076208,-0.5556546246971575,0.09254984571405275,0.8841064260203763,8
NF Spread Creek Upper,2023_2,3,2022-08-02,1,3,3,7.937945396429235,1.678132546520004,2.071654475580505,0.5176815957001417,2.645981798809745,0.559377515506668,0.9720786833765241,-0.5876639066627595,0.9382102319398604,0.9465375572936763,1.016163585246327,-0.6822828280705573,-0.6431496939777671,-0.47085067032895855,8
NF Spread Creek Upper,2023_3,5,2022-08-05,1,5,5,15.764642015978364,3.7416271642512764,2.7577695852211814,1.3195205874660665,3.152928403195673,0.7483254328502553,1.12325638109,-0.34268467445329664,0.9217005387502561,0.9776282839506396,1.3951559534896356,-0.641939256723443,-0.46920681496239597,0.04997971252137291,8
NF Spread Creek Upper,2023_4,2,2022-08-10,2,2,2,4.660950035279506,0.9337859477405521,1.5392192975904966,-0.0685080450265613,2.330475017639753,0.46689297387027606,0.8457699257957625,-0.7618140008091195,0.8261015820651806,0.8457699257957625,0.8654382695263443,-0.7760703341826081,-0.7618140008091195,-0.747557667435631,8
NF Spread Creek Upper,2023_5,6,2022-08-12,1,6,6,15.722921722771058,3.6924852313515766,2.755119629958355,1.306299735781432,2.6204869537951767,0.6154142052252628,0.9541703909781054,-0.541122011542767,0.8037778525857033,0.9596850209375631,1.09904829941105,-0.7806510730331402,-0.6429833487355663,-0.1997316128595944,8
NF Spread Creek Upper,2023_6,6,2022-08-18,2,6,6,12.853632188465124,2.4796585816634353,2.5536264319811965,0.908120882015589,2.1422720314108536,0.41327643027723926,0.7553068557100563,-0.8841073536734173,0.660521906258903,0.734118221952242,0.871280438919024,-0.9227654450985672,-0.8812557026372527,-0.8483009132844321,8
NF Spread Creek Upper,2023_7,3,2022-08-24,1,3,3,6.511007026366683,1.2617599369237587,1.8734941334073731,0.2325075217164433,2.170335675455561,0.42058664564125287,0.7738754545897575,-0.8673143349294428,0.7322071008486839,0.7650262753463783,0.8190834800281825,-0.9176311996101839,-0.8507302202309691,-0.823631116128091,8
NF Spread Creek Upper,2023_8,32,2022-08-27,2,32,32,58.482367996711744,11.698133575969727,4.068725307041559,2.4594293056571055,1.827573999897242,0.365566674249054,0.6013969134846185,-1.0067314848549036,0.563005971070895,0.5819127452588613,0.6765443197884877,-1.034146665165804,-1.015404617922165,-0.9848755292935203,8
NF Spread Creek Upper,2024_1,35,2023-06-29,2,35,35,155.15981309878728,31.66181610221875,5.044455638000193,3.4551114154804248,4.433137517108208,0.90462331720625,1.4738907354147557,-0.11041162314880808,1.2957110041580382,1.4167522556298504,1.7427083841128201,-0.2567754604159805,-0.16099527117333484,0.11210996384744273,8
NF Spread Creek Upper,2024_2,4,2023-08-03,1,4,4,15.863789839878876,3.666284287476389,2.76403914351747,1.2991786934584657,3.965947459969719,0.9165710718690973,1.3753924431764508,-0.09184959040789144,1.3153701362132288,1.3571633883154506,1.4499979940284728,-0.19609765470525736,-0.08953837789688765,0.0105495038806715,8
NF Spread Creek Upper,2024_3,28,2023-08-07,2,28,28,91.36533396492776,20.96896689344119,4.514866128232838,3.043043577769903,3.2630476416045626,0.7488916747657568,1.1803301126690098,-0.2914420818879223,1.1152186490669924,1.16057819444099,1.2915363725251146,-0.35948230111239654,-0.30648662605371246,-0.19109461252921844,8
NF Spread Creek Upper,2024_4,3,2023-09-04,1,3,3,8.979108373949664,2.4296709867154815,2.194900587178459,0.8877558517721532,2.9930361246498878,0.8098903289051604,1.0949349967722757,-0.21220542051630292,1.0433909901906113,1.0977496275502465,1.1453531510427517,-0.2597634282012182,-0.22454369747189762,-0.15971210204914976,8
NF Spread Creek Upper,2024_5,14,2023-09-07,2,14,14,35.955432564194,9.869274880443266,3.5822801871925325,2.2894263837195314,2.5682451831567144,0.7049482057459476,0.9408368104052457,-0.3498328379355066,0.8525631382597406,0.950630501884857,1.0321204727161408,-0.3766875025670671,-0.35026927595621254,-0.3245500455333305,8
NF Spread Creek Upper,2024_6,4,2023-09-21,1,4,4,10.496809666806026,3.1384974779056862,2.351071369737802,1.143744175176492,2.6242024167015066,0.7846243694764216,0.96410624283073,-0.24365242579392757,0.925436346997748,0.9707888649000072,0.9974300410082904,-0.28912786962462844,-0.2529167738219874,-0.19076550354077879,8
NF Spread Creek Upper,2024_7,6,2023-09-25,2,6,6,14.186387693648587,4.192722086852635,2.652282891720469,1.4333501857278934,2.3643979489414315,0.6987870144754392,0.858395986877569,-0.3585021977845017,0.7779868474082996,0.8692532967419888,0.9279478164824184,-0.3708052186712389,-0.3621098689749398,-0.3425915057073265,8
Rock Creek,2013_1,53,2012-06-24,2,53,53,15.841139824171334,58.348846442676304,2.7626103423940593,4.0664395889172,0.29888943064474216,1.1009216309938925,-1.3968688326671808,0.04557143206934337,-2.197210032721861,-1.344674220049209,-0.596980447349414,-0.4064714388333937,0.06936373988609035,0.4378327824876653,1
Rock Creek,2013_10,3,2012-09-28,1,3,3,0.21221106602386464,1.0751010121084261,-1.5501739051333878,0.07241462191723964,0.07073702200795488,0.358367004036142,-2.64895311089176,-1.026512395362421,-2.665751307968839,-2.6531773981081037,-2.630465198928143,-1.0514779195578394,-1.0244566007615037,-1.0023691890073687,1
Rock Creek,2013_11,14,2012-10-01,2,14,14,1.0649074501724807,4.175979877529975,0.06288789413875932,1.429349031969584,0.07606481786946291,0.29828427696642673,-2.5918061527058334,-1.2189181223656005,-2.754797542659123,-2.652792037721089,-2.328670199864522,-1.3588730620811054,-1.1838535990862487,-1.1066117819620844,1
Rock Creek,2013_12,4,2012-10-15,1,4,4,0.48058088533294374,1.5470855940558708,-0.7327597289781153,0.4363728991203659,0.12014522133323594,0.3867713985139677,-2.177010811810681,-1.0185268679525665,-2.5355319349968175,-2.1530799105701606,-1.8376344096169612,-1.3607481192484612,-1.1013713173407316,-0.6100300571461397,1
Rock Creek,2013_13,2,2012-10-19,2,2,2,0.27562162339887114,0.64329483736456,-1.2887262835631106,-0.44115212583512775,0.13781081169943557,0.32164741868228,-2.0597346392865137,-1.134834723091686,-2.3795402226637976,-2.0597346392865137,-1.7399290559092295,-1.1610159318753248,-1.134834723091686,-1.1086535143080471,1
Rock Creek,2013_14,4,2012-10-21,1,4,4,0.6281987063153178,1.5095262042397286,-0.46489875123132257,0.41179582956342115,0.15704967657882946,0.37738155105993215,-1.9499649839913769,-0.9966719079078483,-2.3762274980856075,-2.0395507605420256,-1.4520338486566278,-1.160176598243647,-1.081089549939882,-0.7656331039464229,1
Rock Creek,2013_15,8,2012-10-25,2,8,8,1.0899092519205018,3.0619012425583656,0.08609443765634688,1.1190360441217557,0.13623865649006273,0.3827376553197957,-2.0345693534460225,-1.0889415268221,-2.333001857604293,-2.113749597788005,-1.678452596546822,-1.5502459008392393,-0.9225343300770092,-0.6557583348549567,1
Rock Creek,2013_2,3,2012-08-16,1,3,3,0.26580222513851043,1.6184823223125913,-1.3250027612613193,0.481488872058583,0.0886007417128368,0.5394941074375305,-2.4237379341641416,-0.617169654376209,-2.4396134808671084,-2.414814369001988,-2.4114318135260358,-0.6267620769873727,-0.6106921621632257,-0.6101682286502386,1
Rock Creek,2013_3,6,2012-08-19,1,6,6,0.5138685394182927,3.047936150948484,-0.6657878061256995,1.1144646897534434,0.08564475656971544,0.5079893584914139,-2.458923811590016,-0.6801328006832235,-2.516960510572166,-2.454494618576702,-2.4053163056211813,-0.7568515197144718,-0.6803287806022853,-0.603218101732913,1
Rock Creek,2013_4,6,2012-08-25,2,6,6,0.45188266842086566,2.5451013071555444,-0.7943327159871185,0.934170455558189,0.07531377807014428,0.4241835511925907,-2.586767817668051,-0.8598833727049244,-2.626444635127182,-2.58519518585197,-2.5486636320250016,-0.9499030897888885,-0.8351020465164936,-0.7946449818093914,1
Rock Creek,2013_5,5,2012-08-31,1,5,5,0.4034033268637375,2.4266162113636183,-0.9078184064366932,0.8864977813038408,0.08068066537274748,0.48532324227272367,-2.5224013164306487,-0.7309917824697151,-2.6316515521184725,-2.5250323695457295,-2.4046821402616527,-0.8666603184933841,-0.7542478561422049,-0.5819440326864931,1
Rock Creek,2013_6,1,2012-09-05,2,1,1,0.06896965073011836,0.39568554486046403,-2.674088715635878,-0.9271354618102922,0.06896965073011836,0.39568554486046403,-2.674088715635878,-0.9271354618102922,-2.674088715635878,-2.674088715635878,-2.674088715635878,-0.9271354618102922,-0.9271354618102922,-0.9271354618102922,1
Rock Creek,2013_7,4,2012-09-06,1,4,4,0.2911991357571621,1.7377805918533826,-1.2337479305308987,0.552608777132604,0.07279978393929053,0.43444514796334566,-2.621911776333529,-0.8379888599287917,-2.6704994203473413,-2.6474616324332283,-2.5528842474399576,-0.9288562697171907,-0.8528538871394664,-0.7352294283718526,1
Rock Creek,2013_8,14,2012-09-10,2,14,14,0.9168332712686078,5.082397323485274,-0.08682964302940144,1.625783064345869,0.06548809080490056,0.3630283802489482,-2.726269991195711,-1.0152630311622624,-2.7550904473677256,-2.731262383042356,-2.6891069064404065,-1.0990507956321074,-1.0068101548469592,-0.9307029987057558,1
Rock Creek,2013_9,4,2012-09-24,1,4,4,0.3019932058874624,1.5581330309816666,-1.1973507589217127,0.44348832954259726,0.0754983014718656,0.38953325774541664,-2.5877200394727824,-0.9468021895003382,-2.681885052958271,-2.5821429154884825,-2.498016725174734,-1.048919459314996,-0.9244797401836484,-0.8625428791390324,1
Rock Creek,2015_1,42,2014-06-24,2,42,42,29.508588387655983,59.708427106429944,3.384681352760088,4.089473167998406,0.702585437801333,1.4216292168197606,-0.5958561523024101,0.2519600291939077,-1.4264580882281805,-0.7327359359241581,0.5182215333685289,-0.23229564422132093,0.16484982238765386,0.9607565761993682,1
Rock Creek,2015_2,6,2014-08-05,1,6,6,1.7520305557923308,5.076846782881313,0.5607754328828524,1.6246903568376863,0.2920050926320551,0.846141130480219,-1.239372008235846,-0.16889727663105014,-1.3896512314303098,-1.2408168961330512,-1.0876478971441768,-0.23413631090526837,-0.16308396123560465,-0.1094715577522774,1
Rock Creek,2015_3,10,2014-08-11,2,10,10,2.0818582200235483,6.5858924903582095,0.7332608699026065,1.8849298598546749,0.20818582200235483,0.658589249035821,-1.5729400671730338,-0.4196532226784971,-1.6891903233904964,-1.5491693966377613,-1.4957176499309686,-0.5073698948534076,-0.3870545049700849,-0.35658312245568846,1
Rock Creek,2015_4,7,2014-08-21,1,7,7,1.9809065639163472,4.983572848316164,0.6835546004840914,1.6061470732208438,0.2829866519880496,0.7119389783308805,-1.2767297827900737,-0.3430076680731483,-1.4513241369731926,-1.2907127879523907,-1.0601443696946249,-0.43671407873260343,-0.3195390429538595,-0.2557846333476024,1
Rock Creek,2015_5,2,2014-08-28,2,2,2,0.401388005809569,1.1522927890437655,-0.9128267239592942,0.14175368713728745,0.2006940029047845,0.5761463945218828,-1.6060425155573546,-0.5515710775392948,-1.6154139688773075,-1.6060425155573546,-1.5966710622374012,-0.5666482498545646,-0.5515710775392948,-0.5364939052240248,1
Rock Creek,2015_6,4,2014-08-30,1,4,4,1.2577493473336208,2.678490592244226,0.22932389147333096,0.9852534240102255,0.3144373368334052,0.6696226480610565,-1.206630055290904,-0.41103549894028474,-1.5638769914423971,-1.1505309735704368,-0.8942623845157845,-0.558115575091127,-0.42041445182234233,-0.2564522604837963,1
Rock Creek,2015_7,24,2014-09-03,2,24,24,4.40209521395258,12.31368794362805,1.4820806125733454,2.51071148457526,0.18342063391469082,0.513070330984502,-1.6994322142151357,-0.669057174335133,-1.7977546017795234,-1.7048753470026308,-1.565740402856404,-0.7427571266239049,-0.6563603321558324,-0.5930210863508844,1
Rock Creek,2015_8,8,2014-09-27,1,8,8,2.15747122566164,5.349790351264442,0.7689368069973502,1.6770573734605536,0.269683903207705,0.6687237939080553,-1.3437260839117744,-0.41953166825454585,-1.6417686764943094,-1.385989821800948,-1.0270389230466004,-0.6358450710086293,-0.416506614571702,-0.17499821314027186,1
Rock Creek,2015_9,12,2014-10-05,2,12,12,2.2777348175755554,6.204558522291249,0.8231814480536948,1.825284267421312,0.18981123479796294,0.5170465435242707,-1.6634346134001812,-0.6600151591902791,-1.7126932221229447,-1.6834191299712202,-1.5777132520962323,-0.6920705946565273,-0.6648309569367197,-0.6235859677318544,1
Rock Creek,2017_1,28,2016-06-24,2,28,28,3.6750688687089483,20.966231368428176,1.3015718722739602,3.0429131133805463,0.13125245959674817,0.7487939774438633,-2.0963495159591754,-0.31593824949558047,-2.5610190812143663,-2.14299053178381,-1.6932164629706699,-0.627206613956852,-0.3193451037286682,-0.012109178252162579,1
Rock Creek,2017_10,6,2016-10-02,1,6,6,0.5289967827781047,2.6127537932622857,-0.6367729288472374,0.9604047583189165,0.08816613046301745,0.43545896554371427,-2.4448610262132022,-0.835923758433237,-2.664876644756414,-2.4279519418191877,-2.241754492064005,-0.9498401503238239,-0.8206947739409225,-0.7372363510349645,1
Rock Creek,2017_11,2,2016-10-08,2,2,2,0.1519631847472001,0.8141699010066749,-1.8841169930829023,-0.20558621116391215,0.07598159237360005,0.40708495050333743,-2.5775959256750216,-0.8987852499289912,-2.59820392319883,-2.5775959256750216,-2.5569879281512127,-0.9069326206706816,-0.8987852499289912,-0.890637879187301,1
Rock Creek,2017_12,4,2016-10-10,1,4,4,0.339684278674586,1.668227688916419,-1.079738684914265,0.5117617987672459,0.0849210696686465,0.41705692222910473,-2.479053284209717,-0.8762064769479724,-2.6616305631631594,-2.457109006010925,-2.314031427815309,-0.9423356788845878,-0.8535180226040474,-0.8282280384864968,1
Rock Creek,2017_13,7,2016-10-14,1,7,7,1.2114470701195734,3.478099525986231,0.1918155707777852,1.2464860313898967,0.17306386715993904,0.4968713608551758,-1.9401446107698666,-0.7274906922361398,-2.4448613359509883,-2.1552239391828216,-1.3170469994142973,-1.0201558718999646,-0.7595906550686691,-0.4130228491954878,1
Rock Creek,2017_14,3,2016-10-21,2,3,3,0.24994492886147385,1.1880207026443592,-1.3865146699402013,0.17228864725692988,0.08331497628715795,0.39600690088145307,-2.4873798114393555,-0.9263819657770909,-2.5503310946890654,-2.4984291405564267,-2.420008796542817,-0.9371520579850076,-0.9190780970546094,-0.9185334210581668,1
Rock Creek,2017_15,4,2016-10-24,1,4,4,0.46057537153650724,1.714958692412929,-0.7752787634191802,0.5393889942712283,0.11514384288412681,0.42873967310323224,-2.184991489286533,-0.8489827551766806,-2.437390149771399,-2.128774355302183,-1.9775665359891472,-0.9214818125261683,-0.839448709604712,-0.7841109342847676,1
Rock Creek,2017_2,4,2016-07-22,1,4,4,0.2527716977417907,1.899288854606913,-1.3752685781122003,0.6414795290605212,0.06319292443544768,0.4748222136517283,-2.764130309565861,-0.7450086903270472,-2.8362547439659482,-2.773398524740336,-2.6845913030261936,-0.7659539415658388,-0.7422464525622783,-0.7262732293000707,1
Rock Creek,2017_3,12,2016-07-26,2,12,12,0.5839182776743099,4.852257893507209,-0.5379942414349894,1.5794441416699476,0.04865985647285916,0.4043548244589341,-3.0268045379941935,-0.9075123020447678,-3.1414574248361404,-3.0002650062465106,-2.9126534029542954,-0.9893255304938869,-0.9008153326450403,-0.816244571556353,1
