site_name,basin,subbasin,agneventid,eventlen,mindate,isevent,yield_little_cum,yield_big_cum,yield_little_cum_log,yield_big_cum_log,xxx_little,yyy_little,yield_little_mean_log,yield_big_mean_log,yield_little_q25_log,yield_little_q50_log,yield_little_q75_log,yield_big_q25_log,yield_big_q50_log,yield_big_q75_log,site_name_cd,z_yield_big_cum_log,z_yield_big_mean_log
Avery Brook,West Brook,West Brook,59,7,2021-03-10,1,19.05001712612359,10.127421330402827,2.9470680005814183,2.315246728145785,18.98001712612359,18.98001712612359,0.9466992843405938,0.3420076842662739,0.8483513261813876,0.9364487162465333,1.0964258027905394,0.20460360775862607,0.2650164153678824,0.5360104162242634,8,0.5228225848880436,0.5899779948858961
Avery Brook,West Brook,West Brook,60,17,2021-03-17,1,56.123927738519406,34.3387001670157,4.027562240998304,3.536273002889671,55.953927738519404,55.9539277385194,1.1643644694259287,0.649084992265272,1.0672578852663417,1.136825101056851,1.1975007523623509,0.4125972182166379,0.5507786627439841,0.7879660575117488,8,1.3242394103526356,0.8451408942837323
Avery Brook,West Brook,West Brook,61,11,2021-04-03,2,22.312322426101325,12.555333402254446,3.1051391010141307,2.5301455475938353,22.202322426101325,22.202322426101325,0.6973824730578041,0.12055175444776664,0.6158284062990302,0.7285238269172505,0.806233319623263,-0.015970473898284862,0.09182077001448731,0.2739119433370429,8,0.6638707615247579,0.4059613460831834
Avery Brook,West Brook,West Brook,62,11,2021-04-14,1,35.76857124680534,33.35006769462896,3.5770696096944765,3.5070598021835293,35.65857124680534,35.658571246805344,1.1257782587468304,0.9843652250975815,0.9585484057486209,1.0951499544526377,1.2795368934411706,0.7498771720163319,1.0071758218070328,1.1412034065549126,8,1.3050654162659916,1.123738739490037
Avery Brook,West Brook,West Brook,63,3,2021-04-25,2,6.256603227828976,5.3779280775843565,1.8336374224802319,1.6823031843069605,6.226603227828977,6.226603227828977,0.7341554380771925,0.5814211414368092,0.7145281030769097,0.7529383765302554,0.7631742423040069,0.5445896503058398,0.5974711609798581,0.6262776423393029,8,0.10739204412591526,0.7889162762085029
Avery Brook,West Brook,West Brook,64,23,2021-04-28,1,84.08737818706574,92.72013597744727,4.431856474705701,4.529585665568894,83.85737818706575,83.85737818706573,1.1451941131199144,1.1845845317911743,0.7719632197031837,1.118943148588648,1.3644207249200004,0.622538759187002,1.2717232309325814,1.55244041147529,8,1.976197109612743,1.2901090230654304
Avery Brook,West Brook,West Brook,65,7,2021-05-21,2,7.421243330316112,5.44943525075462,2.004346607874517,1.695511979591096,7.351243330316111,7.351243330316111,0.05057897571737819,-0.26866687007358486,-0.03829606579539193,0.10267553046146756,0.14427519497707533,-0.444441445432159,-0.23544755604538456,-0.1039040079223161,8,0.11606159612801609,0.08254391944340775
Avery Brook,West Brook,West Brook,66,9,2021-05-28,1,15.883535433864697,13.390172758531884,2.7652830654139864,2.594521061676003,15.793535433864697,15.7935354338647,0.45566017975179574,0.2670866144245219,0.10402276096936879,0.2042200189667623,0.9383128567854411,-0.1558133927910712,0.13620475909530796,0.6931105431603123,8,0.7061234314308198,0.5277230613273681
Avery Brook,West Brook,West Brook,67,24,2021-06-06,2,13.446403686694378,10.067750620714321,2.5987116864055086,2.3093373074703054,13.206403686694376,13.206403686694378,-0.6319283585787164,-0.9572404431039419,-0.8801175156332515,-0.6553084166617771,-0.3160153442194875,-1.325087458109403,-0.9777714626937534,-0.6726171744005458,8,0.5189439548732463,-0.48961958716036524
Avery Brook,West Brook,West Brook,68,7,2021-06-30,1,11.703450097367355,7.294263153487208,2.4598836784519817,1.9870881698118088,11.633450097367355,11.633450097367353,0.3041622946549,-0.09807142071643181,-0.2266372708566703,-0.027315617114300247,0.9208228897916299,-0.5158253393473639,-0.33580046040248007,0.3648135723193568,8,0.30743672832716346,0.2242985471809608
Avery Brook,West Brook,West Brook,69,19,2021-07-07,1,109.32278811819927,80.31854532493485,4.694304864925999,4.386000544785076,109.13278811819926,109.13278811819926,1.4150742395959666,1.115179909188085,0.9636066451523129,1.2203481860345289,1.8330283464712172,0.6763526238682127,1.001100581080999,1.3708331144393893,8,1.8819554589106284,1.2324379276321116
Avery Brook,West Brook,West Brook,70,9,2021-07-26,1,30.63886060847797,20.213134022166248,3.422269157773582,3.0063325922364355,30.54886060847797,30.54886060847797,1.1696968567718542,0.7474923511934715,0.9487797903162168,1.00967118653383,1.3940216098630762,0.45029565653708764,0.7176811926259143,0.9575079529348531,8,0.9764146580309042,0.9269115310977192
Avery Brook,West Brook,West Brook,71,14,2021-08-04,2,17.17698950844734,11.24047458956579,2.8435706688639546,2.4195210668451455,17.036989508447334,17.036989508447334,0.15125162887083365,-0.28840585112946204,-0.038734783305845635,0.20327487261601956,0.40172311178160525,-0.5777961437205205,-0.0994721459386829,0.017225709290015268,8,0.5912627251425107,0.06614200531241304
Avery Brook,West Brook,West Brook,72,3,2021-08-18,1,5.241053666931832,3.691465176839149,1.6565225595943212,1.3060234461363163,5.211053666931832,5.211053666931832,0.3800602989523185,-0.018974102287469725,0.017698641728778913,0.44285088673345124,0.7738172500664245,-0.39333303864949326,0.2261025324798248,0.4779231514582011,8,-0.13957800024484818,0.2900236938433567
Avery Brook,West Brook,West Brook,73,8,2021-08-21,1,36.59357705206957,30.95702970685913,3.599872734626469,3.4326001044180865,36.51357705206957,36.51357705206957,1.1608320296571015,0.94969815077637465,0.6380338421960454,0.9865284144042757,1.4742126926742927,0.3771683003791534,0.6360963481924202,1.40882379554278,8,1.2561940235347002,1.0949324715991244
Avery Brook,West Brook,West Brook,74,2,2021-08-29,2,3.3304810307278627,2.3747466264092356,1.2031167472319564,0.8648907481783388,3.3104810307278627,3.3104810307278627,0.5091894824661211,0.17135332331143416,0.4894374310438485,0.5091894824661211,0.5289415338883937,0.1573838016098823,0.17135332331143416,0.18532284501298601,8,-0.42911408453612787,0.4481744151298045
Avery Brook,West Brook,West Brook,75,8,2021-08-31,1,33.865966090212815,29.041725232561475,3.5224105599496935,3.368733597026722,33.78596609021282,33.785966090212824,1.1753439188882966,0.9254614433053561,0.8987890327512978,1.0033426252929925,1.2484776749820865,0.5803649020840325,0.7050603402347007,0.975739671158989,8,1.21427543859857,1.0747932154930286
Avery Brook,West Brook,West Brook,76,4,2021-09-08,1,7.673141627915216,6.034654263710836,2.037726130983636,1.7975185643766856,7.633141627915216,7.633141627915216,0.64049037238911,0.39707172077102315,0.5925728615563655,0.6701919736986844,0.7181094845314289,0.29860774249212907,0.3837521288089354,0.48221610708782947,8,0.18301330310295336,0.635732919919777
Avery Brook,West Brook,West Brook,77,11,2021-09-12,2,12.659129699393612,10.32246978784597,2.538378670229317,2.3343230519485374,12.54912969939361,12.54912969939361,0.11967781598567843,-0.07480228627526962,-0.06560005743381496,0.17633140611526793,0.272158918514063,-0.10441201927703977,-0.05453661801972808,0.045343584918991875,8,0.5353432711171283,0.24363380789812314
Avery Brook,West Brook,West Brook,78,3,2021-09-23,1,4.850377507639013,3.577873526198985,1.5790565385468796,1.2747686368371307,4.820377507639013,4.820377507639013,0.37231994532056145,0.08414112283860184,0.05777517023490816,0.15147191381006112,0.5764407046509645,-0.1815654856364422,0.08422806931763224,0.3498912045531611,8,-0.16009199782799471,0.3757062862389982
Avery Brook,West Brook,West Brook,79,5,2021-09-26,2,3.7385110253268095,3.253782029734256,1.3186874105846358,1.1798180212226375,3.688511025326809,3.6885110253268096,-0.29616294140761107,-0.43854281198093026,-0.3768573369568004,-0.2755607806733929,-0.24190155925496235,-0.5074925161682725,-0.4656827037215002,-0.40669583971299955,8,-0.22241254122304743,-0.05861284058380356
Jimmy Brook,West Brook,West Brook,1,1,2020-02-05,2,1.5056146485186783,1.4278227926618992,0.40920121915783736,0.35615076144241864,1.4956146485186783,1.4956146485186783,0.40920121915783736,0.35615076144241864,0.40920121915783736,0.40920121915783736,0.40920121915783736,0.35615076144241864,0.35615076144241864,0.35615076144241864,3,-0.7630240040768181,0.6017300471693693
Jimmy Brook,West Brook,West Brook,2,4,2020-02-06,1,7.999408877331728,7.692926535830015,2.0793676486162767,2.0403012749485563,7.959408877331727,7.959408877331727,0.6548370441793705,0.6320698941064903,0.4398087604682454,0.5771420535564893,0.7921703372676144,0.45012562444097043,0.5892459286653343,0.7711901983308542,3,0.3423629855862473,0.831002364126539
Jimmy Brook,West Brook,West Brook,3,2,2020-02-10,2,3.506502052546547,2.988307367093332,1.2546189743494398,1.0947071291465498,3.486502052546547,3.486502052546547,0.559375078118682,0.4014983574964594,0.5269854078057744,0.559375078118682,0.5917647484315897,0.39594892713637014,0.4014983574964594,0.40704778785654866,3,-0.2782748124541762,0.6394111906093419
Jimmy Brook,West Brook,West Brook,4,4,2020-02-12,1,7.738542334207699,6.9218299292945975,2.046213340951785,1.9346801753208207,7.6985423342076995,7.698542334207698,0.6518622532134846,0.5390985773940359,0.581134617856754,0.6577458570059734,0.7284734923627039,0.4084467366777827,0.5295154981108958,0.6601673388271491,3,0.2730389029546151,0.7537487536667855
Jimmy Brook,West Brook,West Brook,5,10,2020-02-16,2,16.600238075517126,13.216933672462714,2.8094170371582754,2.581498861412674,16.500238075517128,16.500238075517125,0.49614858344476986,0.2648149075595835,0.4218060028031013,0.4526345747252487,0.556785568839271,0.1764329917841133,0.25861452821868175,0.37761684956808816,3,0.6975763504945064,0.5258354086251322
Jimmy Brook,West Brook,West Brook,6,5,2020-02-26,1,19.394117668172772,17.13849576418815,2.964969807110147,2.841327147602372,19.34411766817277,19.34411766817277,1.2406762060555745,1.123840529757007,0.9909545776052101,1.0198146194062223,1.2451847544622723,0.8140183003820496,0.979541787855532,1.410411479065415,3,0.8681138439057191,1.2396343859746404
Jimmy Brook,West Brook,West Brook,7,5,2020-03-02,1,15.344374147951928,11.931520829733923,2.730748901834408,2.4791837074262455,15.294374147951928,15.294374147951928,1.1090778876907355,0.858606172576948,1.0245386342861595,1.118912339096736,1.1563691543708903,0.7803961727017495,0.810337848517174,0.9152535574661917,3,0.6304221150773173,1.0192404791796585
Jimmy Brook,West Brook,West Brook,8,5,2020-03-07,2,13.61435328704809,9.41094697611277,2.6111246249643685,2.2418735836149777,13.564353287048089,13.564353287048089,1.0010138717584698,0.6315768693243224,0.9775178861849652,0.9818024939801367,1.0323387559532093,0.6020227043469842,0.6244747638505272,0.6550841236987478,3,0.474664348017532,0.8305926899838526
Jimmy Brook,West Brook,West Brook,9,4,2020-03-12,1,13.340961903204704,10.155460859926997,2.590839144574925,2.3180115765655644,13.300961903204705,13.300961903204703,1.1800049685099707,0.9092347082120429,1.0230780992960573,1.133039251315255,1.2899661205291681,0.7834950680061734,0.9551749127326825,1.0809145529385522,3,0.5246372846117945,1.0613097679496368
Jimmy Brook,West Brook,West Brook,10,2,2020-03-16,2,5.3310529499831345,4.115932512134375,1.6735487702585896,1.4148654213685687,5.311052949983134,5.311052949983135,0.9801550458008914,0.7215152981550923,0.9690517994351499,0.9801550458008914,0.9912582921666329,0.7114416597241134,0.7215152981550923,0.731588936586071,3,-0.06813990585476323,0.9053261517863119
Jimmy Brook,West Brook,West Brook,11,4,2020-03-18,1,15.001398153883045,10.196917666729977,2.7081434070172734,2.32208548508549,14.961398153883044,14.961398153883044,1.2897462460028661,0.9109997242477638,1.1228100552299658,1.264602606178155,1.4315387969510556,0.7988122185057853,0.9751610612515577,1.087348566993536,3,0.5273111818905051,1.0627763908404424
Jimmy Brook,West Brook,West Brook,12,4,2020-03-22,2,12.749644206731148,8.953213462640592,2.545503365860654,2.19201251395023,12.709644206731149,12.709644206731149,1.1508028105734636,0.8007768140879858,1.0279396660549067,1.153420538358322,1.2762836828768793,0.7104999176693267,0.7961397906372065,0.8864166870558656,3,0.44193818889096237,0.9711877367659839
Jimmy Brook,West Brook,West Brook,13,11,2020-03-26,1,47.112232844303854,41.434145021209964,3.8525326879866504,3.7241052998709088,47.002232844303855,47.002232844303855,1.4153584027015498,1.2811915621201675,1.2066004278622784,1.3749583844249413,1.5490210411599854,1.1037813235407135,1.1664159375914733,1.3784116380354288,3,1.4475225585371416,1.3703836943577845
Jimmy Brook,West Brook,West Brook,14,6,2020-04-06,2,19.574190939028703,15.332687626217647,2.9742119096831736,2.7299869956006466,19.5141909390287,19.5141909390287,1.1655590589368503,0.9298000593319731,1.0125816901021287,1.16269998360669,1.345477910760837,0.824495392263116,0.8949891071776397,1.040208250766756,3,0.7950360789062035,1.0783983462398734
Jimmy Brook,West Brook,West Brook,15,5,2020-04-12,1,26.835631217149867,20.911065183259286,3.289730527511639,3.0402784534754193,26.785631217149867,26.785631217149867,1.597465753156862,1.349177760723885,1.3291604387684297,1.421289163008249,1.8317881346882912,1.1051787402239386,1.2832785474150807,1.7800296112185838,3,0.9986949192460154,1.4268761641785057
Jimmy Brook,West Brook,West Brook,16,3,2020-04-17,1,10.998817027548457,9.366072892030985,2.3977877240650725,2.2370938933523536,10.968817027548457,10.968817027548459,1.292576869021155,1.133506153183704,1.218741940542766,1.2763281351430578,1.3582874305604955,1.0809395282624488,1.1638299928053761,1.2012346979157955,3,0.4715272130711283,1.2476659416571974
Jimmy Brook,West Brook,West Brook,17,9,2020-04-20,2,27.925560981887536,24.566098736479095,3.3295424336303894,3.2013673923418753,27.835560981887536,27.835560981887543,1.1212860390265922,0.9951992920864157,0.998462031723536,1.1568139092171095,1.2130702243274298,0.8917393495587042,1.0457899611062387,1.1242162593156155,3,1.1044251469029869,1.1327412019746643
Jimmy Brook,West Brook,West Brook,18,34,2020-04-29,1,88.04945201220228,83.28097509844896,4.477898611324918,4.422220132913107,87.70945201220228,87.70945201220229,0.697031874095551,0.4596707504375281,0.13713943396001996,0.6835065610631557,0.9789808401264377,-0.32657419597765724,0.5387304180278604,1.1072351920414583,3,1.90572807374915,0.68774897416123415
Jimmy Brook,West Brook,West Brook,19,7,2020-06-02,2,4.734279651949611,1.9322397615898392,1.5548295824247,0.6586798282923134,4.66427965194961,4.6642796519496095,-0.39659197168692867,-1.2925473291387088,-0.43210733446105776,-0.39692134069176577,-0.35086865532346745,-1.3729896496715583,-1.3049802791221519,-1.2094091209118205,3,-0.5644599851195168,-0.7682395795857584
Jimmy Brook,West Brook,West Brook,20,5,2020-06-09,1,3.0173059262532993,1.643599653506532,1.1043643558493677,0.4968887472133524,2.9673059262532986,2.967305926253299,-0.5117819539616981,-1.1315860464172809,-0.6059811374789718,-0.4966449152754417,-0.43123879842282486,-1.2398802359098466,-1.178760415150487,-0.9401391418722412,3,-0.6706510616497761,-0.6344903688165654
Jimmy Brook,West Brook,West Brook,21,14,2020-06-14,2,5.309884055682413,2.1581173551690425,1.6695699999274005,0.7692362468072989,5.16988405568241,5.16988405568241,-0.990631399439504,-1.8819370796949784,-1.0946302588978076,-0.9492487485845433,-0.8658134848819046,-1.9918602150211517,-1.9590396583656644,-1.768351128620925,3,-0.4918966211742168,-1.2579872545516853
Jimmy Brook,West Brook,West Brook,22,4,2020-06-28,1,2.323607337667313,1.1883535484425323,0.8431208650187191,0.1725687763655477,2.2836073376673127,2.2836073376673127,-0.603817329364303,-1.2375114832207592,-0.7845691317072885,-0.5808393631602243,-0.40008756081723873,-1.2563022896623643,-1.1237386845308623,-1.1049478780892572,3,-0.8835174731658875,-0.722508079245517
Jimmy Brook,West Brook,West Brook,23,4,2020-07-02,1,3.3221212459959863,1.3898336295050127,1.2006035084166988,0.3291840489754726,3.282121245995986,3.2821212459959854,-0.22158454320270835,-1.0974136493716302,-0.4701639878355366,-0.2679449813924924,-0.01936553675966416,-1.3667812084874225,-1.09751680604679,-0.8281492469309979,3,-0.780723522543781,-0.6060951481916317
Jimmy Brook,West Brook,West Brook,24,2,2020-07-06,2,0.8030944981530812,0.3690663132810874,-0.21928289057313308,-0.9967789402988045,0.7830944981530809,0.7830944981530806,-0.9324012009152154,-1.6912628670706837,-1.032661940903663,-0.9324012009152154,-0.8321404609267677,-1.7171215401633764,-1.6912628670706837,-1.6654041939779909,3,-1.6510152365944273,-1.099548373962784
Jimmy Brook,West Brook,West Brook,25,6,2020-07-08,1,5.66341940592187,2.444595527307381,1.7340278451206987,0.8938796807378925,5.603419405921869,5.60341940592187,-0.22388606808591915,-1.0233732682129126,-0.4970976170605168,-0.27869212144691985,0.08193853926679606,-1.3741114181196508,-1.0576257456766216,-0.6729112265655124,3,-0.41008728815506085,-0.5445720143199457
Jimmy Brook,West Brook,West Brook,26,2,2020-07-14,2,1.0464487460476457,0.4229601621249608,0.045402285161427185,-0.86047728374463,1.0264487460476455,1.0264487460476455,-0.6492059519385207,-1.5545552984764761,-0.6762408205407243,-0.6492059519385207,-0.622171083336317,-1.5761321729623972,-1.5545552984764761,-1.5329784239905546,3,-1.5615540651514754,-0.985952550815082
Jimmy Brook,West Brook,West Brook,27,4,2020-07-16,1,2.204576246793918,1.047400405312402,0.7905353121054352,0.04631128983319827,2.164576246793917,2.1645762467939176,-0.6113314906125105,-1.3796025073879463,-0.7658921387375611,-0.6119830619417647,-0.4574224138167139,-1.612162775820424,-1.4213553129529855,-1.188795044520508,3,-0.966386184626759,-0.8405772323886264
Jimmy Brook,West Brook,West Brook,28,1,2020-07-20,2,0.4367182802971922,0.17333981880373925,-0.8284669592861439,-1.7525013405993226,0.42671828029719217,0.42671828029719217,-0.8284669592861439,-1.7525013405993226,-0.8284669592861439,-0.8284669592861439,-0.8284669592861439,-1.7525013405993226,-1.7525013405993226,-1.7525013405993226,3,-2.1470313007109505,-1.1504338873277642
Jimmy Brook,West Brook,West Brook,29,11,2020-07-21,1,5.994040302834153,3.190240745461377,1.7907656927347548,1.1600963827457966,5.884040302834151,5.884040302834152,-0.7528158494956335,-1.4673195185760037,-1.0739086646593097,-0.9695786295247386,-0.47012710679525505,-1.9391008970605927,-1.7149489511298621,-1.094674171361362,3,-0.23535677774603733,-0.9134648288284459
Jimmy Brook,West Brook,West Brook,30,2,2020-08-01,2,0.4821266465454635,0.18997290789221594,-0.729548447275831,-1.6608738070295461,0.4621266465454633,0.4621266465454634,-1.4228410222226633,-2.3541067146810435,-1.431367493753517,-1.4228410222226633,-1.4143145506918096,-2.360653833944192,-2.3541067146810435,-2.347559595417895,3,-2.0868918519558095,-1.6503320157316792
Jimmy Brook,West Brook,West Brook,31,8,2020-08-03,1,2.876256047007123,0.955567759678927,1.0564894647579701,-0.045449602401298854,2.796256047007121,2.796256047007121,-1.08158277228126,-2.192722457676497,-1.3353715068956509,-1.1457441008342522,-0.8724794784277217,-2.416171432278936,-2.270534139414553,-2.0306589058254803,3,-1.0266131629297397,-1.516231338599978
Jimmy Brook,West Brook,West Brook,32,15,2020-08-11,2,2.5752963491562237,0.7320535675138322,0.9459646145446535,-0.31190158803462126,2.425296349156221,2.425296349156221,-1.7868555883972301,-3.0353184659559904,-1.8972460354353706,-1.779086417522806,-1.5936792581247692,-3.1638391607410554,-2.999769722475673,-2.927789607042059,3,-1.2014981010198595,-2.2163782882219936
Jimmy Brook,West Brook,West Brook,33,6,2020-08-26,1,2.8743046184053784,0.5782100850372438,1.0558107731345994,-0.5478180074260197,2.814304618405378,2.814304618405378,-0.9446738897470079,-2.4458447320853303,-1.2039570425035078,-0.7208781952426656,-0.497132421820774,-2.538504829240585,-2.3764435803668245,-2.12107715152745,3,-1.3563411144867772,-1.7265608281386295
Jimmy Brook,West Brook,West Brook,34,6,2020-09-01,1,2.9907947095788128,0.838558831759955,1.0955391412437083,-0.17607053707946715,2.9307947095788114,2.9307947095788114,-0.8389144087278182,-2.1471598041314564,-1.2621249183930892,-1.0985041340939143,-0.46083656137046425,-2.4776528766891386,-2.351520017244756,-1.9015167988176347,3,-1.1123458101088126,-1.478371495231644
Jimmy Brook,West Brook,West Brook,35,2,2020-09-07,2,0.4774102440817034,0.13442078677622343,-0.7393791072395441,-2.0067801993386887,0.45741024408170305,0.457410244081703,-1.4325265028289533,-2.7011463641350213,-1.432854397232103,-1.4325265028289533,-1.4321986084258036,-2.7258392742956894,-2.7011463641350213,-2.6764534539743527,3,-2.3139264445491996,-1.938701233690873
Jimmy Brook,West Brook,West Brook,36,5,2020-09-09,1,2.605987154471613,0.6254204784253554,0.9578115494777699,-0.4693310899704131,2.555987154471613,2.555987154471612,-0.7712981663295866,-2.189159681018653,-1.0734868897296672,-0.7190288520038796,-0.6950458860074572,-2.551185395830824,-2.315492369064286,-1.8116141646330872,3,-1.3048264685460358,-1.5132708840230955
Jimmy Brook,West Brook,West Brook,37,14,2020-09-14,2,2.798450240544584,0.7394654263710836,1.0290657784317137,-0.3018277506340507,2.6584502405445822,2.6584502405445822,-1.6643178932013356,-2.949161065854362,-1.8481294451670351,-1.7716390184558632,-1.456358247260652,-3.046666439625105,-2.9999083497772228,-2.853004048165529,3,-1.1948861689453387,-2.1447866354301737
Jimmy Brook,West Brook,West Brook,38,8,2020-09-28,1,5.800864896823509,1.865959237072357,1.7580070265770547,0.6237752571020629,5.7208648968235085,5.720864896823508,-0.6282781159860592,-1.8744286332114402,-1.035542685182772,-0.8443719811660473,-0.575329138486436,-2.507479991392967,-2.0733772641859436,-1.5545626935245094,3,-0.5873694926510896,-1.251748184047917
Jimmy Brook,West Brook,West Brook,39,6,2020-10-06,2,2.551058350532613,0.3999458157844319,0.9365083124898508,-0.9164262015886828,2.491058350532611,2.4910583505326116,-0.8784318874442663,-2.710226453020775,-1.0215155206799105,-0.9409982973209513,-0.6959391263638003,-2.744126565979025,-2.7249097105470286,-2.661282033697731,3,-1.598275964634077,-1.9462462451473581
Jimmy Brook,West Brook,West Brook,40,10,2020-10-12,1,13.936935091109937,3.3369474751766393,2.6345425168193546,1.2050564595124977,13.836935091109936,13.836935091109938,0.15791974090136285,-1.3605690189634456,-0.19712593512613963,0.10100510422784305,0.5143708918716772,-1.7452435023196384,-1.4646221304874356,-0.9349282160251302,3,-0.20584737017610463,-0.8247615404910453
Jimmy Brook,West Brook,West Brook,41,5,2020-10-22,2,7.028760741933229,0.6818017356774076,1.9500104089081116,-0.3830163735534907,6.978760741933228,6.978760741933228,0.33837251488978765,-1.9948611716557096,0.290243764421392,0.29739551580001256,0.416885589329956,-2.032146774184976,-2.0133446034586338,-1.964868107384707,3,-1.2481740709256524,-1.3518204293451221
Jimmy Brook,West Brook,West Brook,42,11,2020-10-27,1,20.405598843581252,4.101461358990867,3.0158093163115316,1.4113433392266905,20.29559884358125,20.29559884358125,0.5777204840592834,-1.0985045250165242,0.4196643365874312,0.5456210398841679,0.6722217410220521,-1.355882655273191,-1.0196405327267584,-0.8365566771493518,3,-0.07045161359402677,-0.6070016006880647
Jimmy Brook,West Brook,West Brook,43,8,2020-11-07,2,12.808631008940718,1.6876949678195452,2.5501192412626006,0.5233636735763786,12.728631008940718,12.728631008940717,0.46761699319263794,-1.557533686688338,0.40438817434594665,0.48742134762752887,0.5393522790950713,-1.594769050458289,-1.559680284025568,-1.5190322220410102,3,-0.6532743254737132,-0.9884274135023422
Jimmy Brook,West Brook,West Brook,44,5,2020-11-15,1,10.965956962247988,2.1866838226255636,2.3947956523204974,0.7823861599700207,10.915956962247988,10.91595696224799,0.7296316794505463,-0.94604767222217,0.4411900778941158,0.7378713225287782,0.7685888148460563,-1.2398802359098466,-1.0886234310101426,-0.8202497859287154,3,-0.48326571627070514,-0.4803190631682183
Jimmy Brook,West Brook,West Brook,45,2,2020-11-20,2,2.9897176541084303,0.5083611841390985,1.0951789528797258,-0.6765630916392105,2.96971765410843,2.9697176541084294,0.4020100764906649,-1.3708301204465072,0.3987164473358468,0.4020100764906649,0.4053037056454829,-1.3944972530336464,-1.3708301204465072,-1.347162987859368,3,-1.4408425530049198,-0.8332879028670043
Jimmy Brook,West Brook,West Brook,46,3,2020-11-22,1,5.5445551119633585,1.06144535325813,1.7128163852956055,0.05963152015595099,5.514555111963359,5.514555111963359,0.5966814446151998,-1.074855460805267,0.5095584427311497,0.6888856112346274,0.7299065298089636,-1.1839417225231192,-0.9005968450887668,-0.8786398912291646,3,-0.9576434925811216,-0.5873506410274124
Jimmy Brook,West Brook,West Brook,47,16,2020-11-25,1,63.402715306613466,35.19183088465373,4.149506688706103,3.5608139785294655,63.24271530661347,63.242715306613476,1.1950771811299108,0.41303271560745025,0.9093321010097766,1.109824679858917,1.375151922677136,0.05288839722826497,0.31712334279950055,0.8366891709147135,3,1.3403468039426492,0.6489955531839382
Jimmy Brook,West Brook,West Brook,48,13,2020-12-11,2,25.331243168938574,9.963554573666737,3.2320385417251067,2.2989338928345355,25.201243168938575,25.20124316893857,0.659304885396877,-0.28203064376998277,0.507628613222669,0.7250412980241187,0.7473391259025147,-0.4242828906142156,-0.3748327709124724,-0.08115609845874222,3,0.5121157057979843,0.07143942179918406
Jimmy Brook,West Brook,West Brook,49,16,2020-12-24,1,67.28232602289195,86.5534979690011,4.208897587345503,4.460762696391909,67.12232602289195,67.12232602289195,1.192292121099699,1.2990372569969635,0.8402940567514766,1.084055811260067,1.2679827481077794,0.9921244498453605,1.2662485824393181,1.485390643471946,3,1.9310253662868793,1.3852124007711781
